date,AFMA,ATLANTASANAD,Addoha,Afric Indus,Afriquia Gaz,Agma,Akdital,Alliances,Aluminium Maroc,Aradei Capital,Attijariwafa,Auto Hall,Auto Nejma,BALIMA,BCP,BMCI,BOA,CDM,CIH,CMT,COSUMAR,CTM,Cartier Saada,Ciments Maroc,Colorado,DISWAY,Dari Couspate,Delta Holding,Disty Technolog,EQDOM,Ennakl,FENIE BROSSETTE,HPS,IBMaroc,INVOLYS,Immr Invest,Jet Contractors,LABEL VIE,LafargeHolcim,Lesieur Cristal,M2M Group,Maghreb Oxygene,Maghrebail,Managem,Maroc Leasing,Maroc Telecom,Microdata,Mutandis,Oulmes,PROMOPHARM,Rebab Company,Res.Dar Saada,Risma,S2M,SALAFIN,SMI,SNEP,SODEP,SOTHEMA,SRM,STROC Indus,Sanlam Maroc,Sonasid,Ste Boissons,Stokvis Nord Afr,TAQA Morocco,TGCC,Timar,Total Maroc,Unimer,Wafa Assur,Zellidja
2022-01-19,0.0185185185185186,-0.011053795136330091,0.0025337837837837718,0.0007147962830593713,0.01663585951940849,0.02509570395576355,,0.05695228322216539,-0.0028011204481792618,-0.022727272727272707,-0.005656565656565693,-0.014047410008779737,0.0,0.0,-0.0034602076124568004,0.0015105740181269312,0.0012970168612191912,0.0,-0.0028169014084507005,0.005586592178770999,0.0020442296970824003,0.0,0.0,0.016120644825793118,0.013960323291697385,-0.006535947712418277,,0.0,,0.0,0.0,0.027083333333333348,-0.014285714285714235,0.0598930481283424,-0.0003923107100823886,-0.00374181478016844,-0.014509803921568531,0.013016411997736288,-0.035340314136125706,0.02341489081820569,0.0,0.017369727047146455,0.0,0.0,0.0,-0.0028673835125448965,0.0,-0.0019607843137254832,0.028037383177569986,0.0,,0.020983606557376966,0.008256880733944927,0.034499999999999975,0.0,0.006036217303822866,0.009975062344139696,-0.0017241379310344307,-0.0019442644199610948,0.020408163265306145,0.05978631507160714,-0.03931034482758622,0.0,0.03966666666666674,0.01722338204592888,0.020491803278688492,0.02774725274725287,0.0,0.016853932584269593,0.0,0.0,0.0
2022-01-20,0.02109090909090905,-0.016393442622950727,0.002527379949452513,-0.0028571428571428914,0.032727272727272716,0.0,,0.018689320388349362,0.002808988764045006,0.011860465116279029,-0.000304754164973553,-0.003561887800534236,0.0,0.0,0.0005208333333333037,-0.0015082956259426794,0.0090673575129534,0.0,-0.011299435028248594,0.0,0.0014836795252224366,-0.0027781636338379823,0.0,-0.0020470829068577334,0.0,0.010526315789473717,,-0.006249999999999978,,-0.004666666666666708,0.02342105263157901,0.039215686274509665,0.0,0.05953582240161448,-0.01491365777080067,0.015023474178403662,0.006366892160764026,0.003724394785847407,0.0266847580280416,-0.017737789203084775,0.03947368421052633,0.0,0.0,0.0,-0.03589743589743588,-0.0007189072609632419,0.0,-0.037328094302554016,0.0,0.0,,0.009312780989081615,0.0555050045495904,0.0,0.02127659574468077,0.0013333333333334085,-0.012345679012345734,-0.0017271157167529916,0.001948051948051921,0.0,0.05984555984555984,0.03948312993539127,-0.019166666666666554,-0.03815325424815641,-0.0005130836326320276,-0.011244979919678766,0.010425020048115519,-0.007092198581560294,-0.0055248618784530246,0.007042253521126751,0.0,0.0
2022-01-21,-0.004985754985754931,0.022727272727272707,-0.012605042016806789,0.0,0.0035211267605634866,0.03983402489626564,,-0.023111746485584894,0.0,0.03424500114916107,0.0059953256782847575,0.0008936550491509543,0.0,0.0,-0.0005205622071836613,0.0,0.0038510911424902705,0.0,0.008571428571428674,0.0,0.0,0.0,0.0,-0.00512820512820511,0.01449275362318847,-0.01692708333333337,0.0,0.0,,0.0,-0.010028284906145601,-0.005204944697462466,0.0,0.014047619047619087,0.011553784860557803,0.008325624421831712,-0.011466982997232145,-0.00927643784786647,0.0,0.019628369536770496,0.03797468354430378,0.0,0.00248447204968949,0.00588235294117645,0.005585106382978822,-0.003597122302158251,0.0,0.004081632653061273,0.0,0.0,,-0.029589564110722222,-0.0004310344827586077,0.0,0.01388888888888884,0.0,-0.0026249999999999885,-0.02076124567474047,0.03499675955930015,0.03333333333333344,0.059906901436956206,0.008287292817679592,-0.007363353157745722,0.0,-0.00924024640657084,-0.008123476848091005,-0.015608465608465516,0.0,0.0,0.0,0.011351909184726505,0.0
2022-01-24,0.0,-0.01851851851851849,-0.016170212765957426,0.002865329512893977,0.0,0.0,,-0.019268292682926846,-0.01680672268907568,0.00022222222222234578,-0.0060606060606061,-0.017857142857142905,0.0,0.0,0.0,0.0,0.0,0.03969465648854964,-0.011331444759206777,0.0005555555555556424,-0.0037037037037036535,-0.0005571806658308809,-0.015560495395363527,0.002577319587628857,-0.014285714285714235,-0.017218543046357615,0.0,0.018867924528301883,,0.0,-0.014025974025974053,-0.0032701111837802888,-0.01449275362318836,-0.03733270720826498,0.0,0.0183486238532109,-0.016000000000000014,0.0,0.0,-0.018993839835729,0.0,0.0,0.0,0.0,0.0,-0.0036101083032491488,0.0,-0.004065040650406471,0.0,0.03333333333333344,,-0.0003278688524590567,-0.01681759379042691,0.0,0.0,-0.0006657789613848664,-0.01604211054016791,0.024381625441695975,0.03256105197244841,0.0,0.05995799121634526,0.0,-0.014265335235377985,0.0,-0.006217616580310947,-0.0008190008190007703,-0.005643644181671625,0.03500000000000014,-0.011111111111111072,0.0,-0.02857142857142858,0.012246938265433771
2022-01-25,0.0,0.0,-0.006055363321799345,-0.0028571428571428914,0.0,-0.032322426177174735,,-0.03382243223078829,0.0,0.0008886914019106129,0.0004065040650407248,-0.008181818181818179,0.0,0.0,0.0,0.009063444108761365,-0.012531969309462876,0.0205580029368575,0.002865329512893977,0.019988895058300926,-0.005576208178438624,0.0,-0.032258064516129004,0.0,0.0,-0.0026954177897574594,0.0,0.0015432098765433278,,0.0,-0.012644889357218192,-0.009186351706036766,0.0,-0.02195121951219514,0.0,-0.018018018018018056,-0.01605691056910563,-0.005430711610486916,0.0,0.01517530088958674,0.0,0.0,0.0,0.0011695906432749315,0.0,-0.005797101449275477,0.0,0.0,-0.027272727272727226,0.0,,-0.003935716628402641,0.03421052631578947,-0.03334944417593044,0.0,-0.0006662225183211579,-0.007769710864858004,-0.018627112797516276,-0.00545785324439052,-0.031935483870967674,0.017834624392001563,-0.03698630136986303,0.0021707670043416005,0.0,0.0010427528675702735,-0.016393442622950838,-0.032162162162162056,-0.0269151138716357,-0.002808988764044895,0.0,0.0012605042016806678,0.03703703703703698
2022-01-26,0.0,0.0,0.0008703220191470518,-0.0014326647564469885,0.01754385964912286,0.0,,0.022908622908622833,0.007834757834757733,0.0,-0.00091426249492077,0.007791017415215373,0.0,0.0,-0.0032986111111110716,-0.008982035928143728,-0.0002590002590002749,0.0,-0.0028571428571428914,-0.003810560696788201,0.012336448598130989,0.0,0.0043333333333333,0.007712082262210762,0.0,0.0,0.0,-0.0003081664098615322,,0.0,-0.003468516542155742,-0.0066225165562914245,-0.007352941176470562,0.0,-0.01575423395037412,0.0,0.0002065688907249008,-0.011485595932969273,-0.0066079295154185536,0.0,0.0,0.0,0.0037174721189590088,0.030957943925233655,0.0,0.0007288629737611796,-0.0014705882352941124,0.0,0.0,-0.00339558573853993,,-0.003951267698386607,-0.003392705682782049,0.0,0.013698630136986356,0.0,0.01412066752246477,0.0017574692442883233,-0.0060975609756097615,0.0,-0.008849557522123908,0.0,0.007942238267147905,0.0,-0.0005208333333331927,0.012499999999999956,0.01172856743926265,0.0,0.0,0.0,0.007133864876206486,0.023809523809523725
2022-01-27,0.0,0.0,0.01043478260869568,0.004017216642754562,-0.03103448275862064,0.0,,-0.01862103673880222,0.02544169611307412,0.00033296337402877185,0.00559227249618699,0.009549795361528002,0.0,0.0,0.00017418568193705575,0.0,0.0010362694300518616,0.0,-0.005730659025787954,0.0,-0.002954209748892267,0.0034843205574912606,0.0,-0.005102040816326481,0.0,0.0,0.0,0.0,,0.0,0.0010709504685408877,0.006666666666666599,0.007407407407407307,0.0037406483790523026,-0.020408163265306145,0.0,0.04192482445270551,0.0,0.0,-0.014690721649484484,0.0,0.0,0.0006172839506173311,0.019830028328611915,0.0,0.004369992716678706,0.0,0.0,0.0018691588785046953,0.0,,-0.007933884297520621,0.0,0.004999999999999893,-0.013513513513513487,-0.006000000000000005,0.016455696202531733,-0.0017543859649122862,-0.006134969325153339,0.012995668110629799,0.03214285714285703,-0.0007112375533427917,0.024355300859598916,0.0,-0.011464304325169539,-0.012345679012345734,0.01021253105161457,0.0,0.019718309859154903,0.0,0.0,0.039883720930232736
2022-01-28,0.0,0.006792452830188811,0.001721170395869276,-0.002572163475278555,-0.000889679715302516,0.0,,0.01230769230769213,0.009648518263266626,0.00011095084877399408,-0.0012133468149646554,-0.0009009009009008917,0.0,0.0,-0.00034831069313834284,0.0,0.05978260869565233,0.0,0.0057636887608070175,0.0,0.0037037037037037646,0.0,0.0,0.012820512820512775,-0.007246376811594235,-0.0066216216216216095,0.0,-0.027127003699136787,,0.0,0.010430596416153959,-0.0066225165562914245,0.014411764705882346,0.0,0.0008169934640522847,0.026605504587156048,0.0025768087215065627,-0.00019047619047618536,-0.006651884700665134,0.0007847240387131027,0.0,0.0,0.01172115977791477,0.022222222222222143,0.0,-0.0014503263234229014,-0.0002945508100148375,0.015918367346938744,-0.000932835820895539,-0.010221465076660996,,0.009663445518160563,-0.005957446808510625,0.0,0.015068493150685036,0.0026827632461434714,-0.0037359900373599153,0.010544815465729274,-0.021604938271604923,0.0,0.037197231833910216,-0.001423487544483959,0.0,0.0,-0.013178703215603549,0.0,0.0,-0.00638297872340432,-0.013812154696132617,-0.016083916083916128,0.01041666666666674,0.03991949010399187
2022-01-31,0.0,0.004497751124437732,0.0008591065292096189,0.002865329512893977,0.0,0.0,,0.007852077001013313,-0.022525597269624553,0.000665631240292841,-0.0017209961530673112,0.0,0.0,0.0,0.0,-0.010574018126888185,0.05470085470085473,0.0,-0.011461318051575908,0.0,0.007380073800737907,0.0,0.0,0.007088607594936791,-0.0014598540145984717,0.009386478030199985,0.0,0.02408111533586821,,0.018084393837910273,0.0,-0.020000000000000018,0.0,0.011180124223602483,0.059591836734693926,-0.025915996425379895,-0.017398181099248733,0.00019051247856727294,0.020982142857142838,0.014113957135389432,0.0,0.0,0.0,0.018478260869565277,0.0,0.002178649237472907,-0.00559811431938706,0.0,0.0,0.010327022375215211,,-0.005940594059405946,-0.006849315068493178,-0.004477611940298498,0.0052631578947368585,-0.0020066889632106566,-0.00187499999999996,0.006956521739130528,0.05993690851735023,-0.005921052631578938,0.01918265221017501,0.0,0.005594405594405494,0.0,0.006944444444444642,0.0,-0.016393442622950838,0.027837259100642386,-0.0056022408963585235,0.0,0.0,0.0
2022-02-01,-0.0007158196134574579,-0.011194029850746245,-0.0025751072961374133,-0.002571428571428558,0.04986642920747997,0.0,,-0.009801457652676593,0.0,0.0044345898004434225,0.0021296014602980584,-0.008115419296663706,0.0,0.0,-0.0034843205574912606,-0.007633587786259555,-0.04144477888400089,0.008633093525179936,0.004347826086956497,0.0,0.002564102564102555,0.0,0.0,0.0,0.0,-0.011994609164420411,0.0,-0.00990099009900991,,0.0,0.007146638433033203,0.006802721088435382,0.0,0.0073710073710073765,0.028505392912172578,0.013302752293578024,0.006036217303822866,0.0,-0.013992129427197186,0.009278350515463885,0.0060975609756097615,0.0,0.0,0.011739594450373536,0.0,0.0036231884057971175,0.0,-0.0004017677782242046,0.0,0.0008517887563883608,,0.019256308100929598,0.0,0.0,0.00013424620754465266,0.002680965147453085,0.007263619286161482,-0.008635578583765069,0.029166666666666563,0.0,-0.05891980360065474,0.0,0.015299026425591,0.0,-0.007957559681697757,0.0,0.006111111111111178,0.004861111111110983,0.0033802816901409294,0.002132196162047073,0.0,0.03989247311827948
2022-02-02,-0.0007163323782235498,0.018867924528301883,-0.0017211703958691649,0.002291606989401229,0.0008481764206955678,0.0,,-0.01015228426395931,0.0,-0.013245033112582738,0.0024286581663630624,0.0,0.0,0.0,0.00874125874125875,-0.01538461538461533,0.03333333333333344,0.012838801711840153,0.010101010101010166,0.0,-0.002557544757033181,-0.0001388888888889106,0.012612014603385457,-0.009552538964303636,-0.005847953216374324,0.01214022643568402,0.0,0.006250000000000089,,-0.02631578947368418,-0.002890932982917205,-0.018918918918918948,-0.027979124383879395,0.0,0.0,-0.004074241738343143,-0.010000000000000009,0.0011428571428571122,0.014190687361419041,-0.019407558733401498,-0.0060606060606061,0.0,0.0,0.006329113924050667,0.0,-0.0021660649819494893,-0.00029629629629635,-0.003215434083601365,0.03921568627450989,0.002553191489361728,,-0.00032573289902271263,0.0,0.024487756121938986,-0.0001342281879195273,0.004679144385026701,0.013303493721248394,-0.0034843205574912606,-0.025448235974551814,0.012574454003970947,-0.059826086956521696,0.0,-0.004109589041095929,0.016666666666666607,-0.006951871657753905,0.004166666666666652,0.014080618442849246,0.035245335176226744,0.016282987085906697,0.0,0.0,0.03918932892151794
2022-02-03,0.0,0.0503703703703704,-0.00775862068965516,0.0,-0.029830508474576245,0.0,,0.01205128205128192,0.0006983240223463749,0.006711409395973256,0.005451241671714069,-0.0004545454545453742,0.0,0.0,0.0121317157712304,0.0,0.009817671809256634,-0.009859154929577452,0.0,-0.005464480874316946,0.0,-0.017224614529795734,0.016060308095706244,-0.009644670050761417,0.0,0.0,0.0,0.0,,0.0,-0.029256721138639974,-0.004820936639118423,-0.0007457121551081025,0.0,-0.0037453183520599342,-0.018181818181818188,-0.002020202020202033,0.0,-0.013117621337997432,0.005208333333333259,0.0,0.0,0.0,-0.004192872117400381,0.0,0.0,-0.00029638411381138763,0.0058467741935483986,0.0,0.0,,-0.0029325513196480912,0.0,0.0,-0.006578064169687203,-0.001996007984031989,0.009815950920245342,-0.0017482517482517723,0.017804154302670572,0.013071895424836555,0.01646318904920463,0.0,0.004126547455295837,0.0,-0.004308023694130414,0.012448132780082943,0.00735093928668662,0.03337783711615483,0.008287292817679592,0.0,0.0,-0.03990049751243785
2022-02-04,0.0,-0.012693935119887256,-0.0008688097306689402,0.0,-0.004192872117400381,0.0,,-0.006840638459589488,0.011863224005582707,0.0,-0.0004016064257027496,0.00045475216007262453,0.0,-0.03974895397489542,0.0,0.0,0.0092592592592593,0.0,0.0,0.0,-0.000366300366300476,0.016961130742049413,-0.022580645161290325,0.001025115325474113,0.0,0.0040431266846361336,0.0,0.0,,0.0,-0.008417051316861102,-0.01072664359861597,0.0,0.024390243902439046,-0.015413533834586546,0.0185185185185186,0.012145748987854255,0.006468797564687989,0.014621178555604741,0.0,0.02073170731707319,0.0,0.0,-0.010000000000000009,0.0,-0.00361794500723589,0.0,-0.00020044097013427464,0.039532794249775405,0.0,,-0.01176470588235301,0.0,0.0,0.012162162162162149,-0.0020000000000000018,0.0036452004860267895,0.0061295971978985175,0.0,0.019354838709677358,0.0282074613284804,0.0,0.0,0.0,-0.022714981070849016,0.024590163934426146,-0.012432432432432527,0.0,0.010958904109588996,0.0,0.010103092783505074,-0.025805782982692427
2022-02-07,0.0,0.014285714285714235,0.013913043478260834,0.0,0.02964912280701748,-0.009896907216494832,,0.05994897959183665,0.0,0.0,-0.0055243069505825915,-0.0004545454545453742,0.0,0.0,0.0066780821917806765,0.0,0.00917431192660545,0.0,0.0,0.005494505494505475,0.0,0.0,0.0,-0.001536098310291889,-0.014705882352941124,-0.010067114093959773,0.0,-0.013975155279503215,,0.0,0.013143483023001057,-0.0031479538300104304,0.0,0.006666666666666599,-0.0072546773577700785,-0.0018181818181818299,-0.011600000000000055,0.0020793950850661602,-0.014847161572052348,0.005181347150259086,-0.0011947431302270495,0.0,0.0,0.006911217437533201,0.0,-0.0003631082062452995,0.0,0.05052125100240579,0.0,-0.002546689303904892,,0.008597883597883715,0.0,0.0,-0.029238985313751686,0.002004008016031955,0.004842615012106588,0.005744125326370586,-0.0023323615160349975,0.018354430379746933,0.013982300884955778,0.0,0.0053424657534246744,0.0,0.009407858328721597,-0.013599999999999945,0.03995621237000546,-0.0051679586563307955,-0.010840108401083959,0.0,0.0002041232904674839,0.02659574468085113
2022-02-08,0.0,0.011971830985915366,-0.005145797598627877,0.0,-0.01005281990117568,0.0,,-0.013237063778579916,0.013103448275862073,0.0,0.0,-0.0036380172805821065,0.0,0.0,0.0001700969552644871,0.0,0.013636363636363669,0.0,-0.011428571428571455,0.0,-0.0031146940271160606,0.0,0.022772277227722793,0.017948717948717885,0.014925373134328401,0.04406779661016946,0.0,0.015433070866141874,,0.0,-0.011351351351351346,0.05964912280701751,-0.005970149253731294,-0.0009460737937558861,0.014999999999999902,0.01958105646630237,0.01092675030352086,0.0,0.01507092198581561,-0.010309278350515427,0.0,0.0,0.018292682926829285,-0.022703273495248144,0.02909283258397255,-0.0010897203051217774,0.0,0.022900763358778553,0.0,-0.03574468085106386,,0.0,-0.017241379310344862,0.0,0.014991060376839505,0.0020000000000000018,0.04698795180722892,-0.0031152647975076775,-0.02513150204558734,0.0006215040397761218,-0.01378949205795077,0.0,0.034200844801744124,-0.0006557377049180024,0.00328947368421062,0.005677210056772131,-0.007894736842105288,0.0,0.00273972602739736,0.0,0.0,0.0
